PC1,PC2,PC3,dataset,win_label,season
2.800673430832551,1.7287978055968884,-1.6133910105825462,train,1,2015
1.5952225941321674,-1.3759042040023477,-0.3201332116494403,train,1,2015
0.5026960825674279,2.005143351620255,-2.216378641246166,train,1,2015
0.2396080611451953,-0.8647733029863017,1.2636623300711736,train,1,2015
1.691295637667345,1.660129517151919,-0.7628170430539725,train,1,2015
2.1735398478627967,0.7154741658992247,1.666811955223321,train,1,2015
1.7062873920105914,-0.32244560428472246,-3.170075947458147,train,1,2015
-2.4785184130314506,1.1501159773834284,-0.2768682174016104,train,1,2015
-0.8278162090037494,3.2517213846451423,-1.0910208800150893,train,1,2015
0.4915687074890276,0.6656662795656422,-1.5312164311507113,train,1,2015
0.36465026572271697,2.1293678938361973,2.8245050431639385,train,1,2015
0.25553439030800434,1.0513945188413694,-0.6715301200956701,train,1,2015
1.0797955016609055,0.8312890762231562,2.3919150096097446,train,1,2015
1.4801009069080928,-0.16646363591002464,2.5224751799463805,train,1,2015
5.510109215770286,-1.3374488380659577,-1.2229725402657339,train,1,2015
-0.46823617910343346,-0.29043944436944036,-0.3695789160004367,train,1,2015
0.3404217867888884,1.83291673130804,-0.2338984772570044,train,1,2015
0.3400964994351362,-0.43252419206789866,-1.4882754258872728,train,1,2015
0.10278747765681194,-0.6606459578666481,-0.4881257293372591,train,1,2015
2.3715072371887658,-0.8983292875858045,-1.4919368622065383,train,1,2015
0.444814930058487,0.3461711942477195,-1.3677683941840926,train,1,2015
1.9113000261360482,0.49580227925290105,-1.281530440336126,train,1,2015
3.4477454876183264,0.0038667518575155766,-0.4747067527320321,train,1,2015
-0.6475527315526483,2.179152867945798,-0.009026206558298649,train,1,2015
2.4864050569687555,-1.4811225160255226,1.138035891581681,train,1,2015
-0.4762760212059109,-1.1684303822258215,-0.5939777847569517,train,1,2015
2.9664873840137,-1.064435855643749,-0.06317019708632726,train,1,2015
1.60223820884012,-0.8303341416271076,1.068106063467766,train,1,2015
0.468031269350774,2.0605188368416147,-1.000081139778261,train,1,2015
4.377040266378916,0.32224262592843467,-0.6661853555288962,train,1,2015
-0.14094834660036726,1.7369572970684777,-0.07706111957427178,train,1,2015
0.19917799548619664,-0.284121150144047,-1.1109646317427269,train,1,2015
0.056467582922038906,1.4092780306398054,-1.3837349467085978,train,1,2015
-2.079683542466871,1.2381824241225012,0.6384729798933406,train,1,2015
-0.5958119034035457,1.6441330157392062,-1.1966824928803554,train,1,2015
4.817701649949509,1.219213563456632,1.145381828871125,train,1,2015
3.766682744281676,-1.1421947508789612,1.2486828417855511,train,1,2015
1.258930853037918,-0.6568987674240439,0.8503924761108527,train,1,2015
0.8901633226741106,-0.19655582046427156,-0.010979828717466328,train,1,2015
3.17313889298493,-0.2596709102459984,2.0656742772269028,train,1,2015
1.6346002026411006,0.9326094756033222,0.10043497535821365,train,1,2015
3.2046739411590806,-0.9693353569082245,0.48727691813117274,train,1,2015
-0.23979337837083078,0.4348211180702804,-0.49789504670440826,train,1,2015
3.250768770226286,-1.3694018590709014,-1.7842737937405622,train,1,2015
1.833697238110949,0.3679190367330247,0.8112777641179985,train,1,2015
1.2259816569881592,1.166226112886495,-0.5491604952115237,train,1,2015
-1.1828153588584822,-1.699314958503324,0.29831391988334743,train,1,2015
4.2398217858037235,-0.5304699073381,-0.8271778968172941,train,1,2015
1.5394862923129249,-0.9574060178187783,-1.4236987313298128,train,1,2015
1.3674326261324472,1.229634655271881,0.2751923105094154,train,1,2015
1.5013133150471563,0.43158874022534716,-0.7374900679672364,train,1,2015
1.3717502612582626,-0.045392563191232194,-0.6386251991634195,train,1,2015
-0.07766168157488344,-1.549405088208366,-1.1950097831148931,train,1,2015
1.4208762127778585,-1.0686604102705184,-0.7907347671266955,train,1,2015
-0.49160907825041633,-1.9385444074065843,-0.608279479660394,train,1,2015
0.7117461266924471,1.4825539873528562,1.8658665010432012,train,1,2015
1.9028418404371994,-0.22594598243876912,0.6804204343145475,train,1,2016
1.1410715083173457,0.3829129570567675,-0.9791970629297816,train,1,2016
0.4617685534239585,0.3543238915774525,-0.300793405606483,train,1,2016
-0.014654495020465456,-2.6406844166153216,1.188156749269829,train,1,2016
1.7779144592539344,0.19749045731615403,-1.9807507822278843,train,1,2016
0.6373615475701975,-0.7037630579524654,1.324369801479692,train,1,2016
-0.1781928733131985,-0.27829171332375696,-1.2701004880512172,train,1,2016
-2.2294330111881964,-0.34429589244407605,-0.5649268051219833,train,1,2016
1.2997023819584224,-1.0536845751328476,0.6454878361164467,train,1,2016
4.259122208482086,-3.1082740260351795,-0.37909488191491053,train,1,2016
1.1137509749403232,-0.6950838201236055,0.5091655533651167,train,1,2016
-1.7050677881446752,-1.5285392340490904,-0.1272056309497978,train,1,2016
1.6043965020223874,-0.31515045192507235,-0.18824351784987603,train,1,2016
1.114030930393821,-1.8154066225529653,0.3352742178698746,train,1,2016
2.2030223327247622,0.12656620005409458,0.5614606995453038,train,1,2016
-0.38328566463427943,0.16677525695134077,-0.0628770894567815,train,1,2016
-3.9446265963390443,0.8888029729607612,0.2802956656967649,train,1,2016
1.5964562590067246,-0.2061575495688446,-0.034275902501335165,train,1,2016
1.242697896013597,0.6931658716253509,0.7490092567927032,train,1,2016
-0.16506717283200278,-0.6530543589394094,-0.0591215880585885,train,1,2016
0.41447975466294307,0.42413025885122185,-1.3135118540437423,train,1,2016
0.5839738648767611,-1.0839878697341359,-1.0087330438972109,train,1,2016
-1.5941652715187626,1.2397516104447603,-0.4207912622266681,train,1,2016
-2.219282537057465,2.4887303829589205,0.2904627770235882,train,1,2016
4.425418275635738,-0.9204094321032984,-0.6501403840838866,train,1,2016
1.5931225036075047,0.2686094451077453,0.32832940265661065,train,1,2016
-0.32263870588870247,0.054515533632088164,0.47645542301831045,train,1,2016
-1.2932953303076768,0.0281330295352995,-1.4703093311895366,train,1,2016
2.156655259887116,-2.018942734615423,-1.0937996551195655,train,1,2016
1.6476293484201876,-0.4743589711047865,0.695567882846836,train,1,2016
3.8623196336435357,-0.7056946514756324,-0.534304925859973,train,1,2016
1.1453781912208256,-1.0133429910330085,-0.3521016905362786,train,1,2016
1.0787172177949107,-1.1208814669782614,0.5659905867427308,train,1,2016
2.1807694759017138,0.627384375323279,0.423406101395435,train,1,2016
1.8155916704454171,0.4821668259210903,0.9972506362910353,train,1,2016
1.6397364035994058,0.9560372427438582,0.46686246594730746,train,1,2016
-0.32213685171968764,-0.31185354040843277,-1.1718174152286291,train,1,2016
4.339337608871006,0.7646951899380143,-0.7013554081899503,train,1,2016
0.61020403007536,0.11244307423603167,0.03886865954350604,train,1,2016
-1.1073088395730897,-0.27561600858447255,0.1612267166149552,train,1,2016
1.4232332004520003,-0.43620515158457107,-0.43272064939521765,train,1,2016
0.39905373495022367,-1.4367064358260226,0.857444669931734,train,1,2016
2.0723354485182526,0.43602180795386747,-0.9774845700690645,train,1,2016
2.595940926421165,-0.14709579269387954,-0.07842479360779588,train,1,2016
0.8726017245236131,0.48193182251346617,0.20017704131734862,train,1,2016
1.0357159128476832,-0.5045076871023394,-1.0671326982114144,train,1,2016
1.950669258216196,3.083894803845928,0.31651173781288366,train,1,2016
0.5197575027435936,1.3862744217442897,0.13440895247328702,train,1,2016
0.5750628193805339,-1.1858308249566705,0.6857704737075762,train,1,2016
0.5232355827065585,-0.35417718461063585,1.0912732979647963,train,1,2016
0.7042328735139795,-0.37823236333137866,-0.7655827691339228,train,1,2016
4.157620077639715,-1.3402602151458485,-1.7510659496994652,train,1,2017
0.1916569898234008,2.5602459261327852,-0.5470302712688909,train,1,2017
-0.21678313299864466,-0.7249109361746027,-1.3725980833744702,train,1,2017
1.3150089816476427,-0.03057514784249869,-0.6688232589648422,train,1,2017
-0.6019620211121971,3.7038645974695164,-1.2065466442253492,train,1,2017
2.2615212680557275,-0.7573498382816889,-1.4375310806351256,train,1,2017
-1.4755168534616434,2.1210935319011424,0.775033136996255,train,1,2017
0.41273780857296843,1.6567158030325861,-0.009734515651439919,train,1,2017
-1.5554388933496501,1.8063873787880604,-0.008774879990984426,train,1,2017
0.257042048941976,-0.6031551808651466,-0.8484491429643967,train,1,2017
-1.4092115173131639,0.851123703973892,-0.5486714857804873,train,1,2017
-0.8530016412745102,1.094451294171,0.28662080237157117,train,1,2017
3.958177217760686,-0.7723851073470455,-0.5319843339414662,train,1,2017
0.8434204284957353,1.110450080146537,1.8143256456976489,train,1,2017
0.4918550328483459,-0.724262844515414,-0.37059639132339156,train,1,2017
1.8841136831502587,0.48981944609101635,-0.08209229993181076,train,1,2017
-1.716701050896169,0.8740982604963106,-1.4825424542276266,train,1,2017
2.468486547701379,1.539846340915784,-0.38777860738736103,train,1,2017
0.31369347311980955,-0.7692740618271531,-0.5235987213640766,train,1,2017
1.8359123585044297,0.2543375807535348,-2.3705806541017216,train,1,2017
2.1341563308091733,-0.45261048588480807,-0.552874775702046,train,1,2017
1.0276826329244302,0.5663486996745087,0.6631425623880604,train,1,2017
2.542409392911723,-0.009866995196052896,0.7546471261712662,train,1,2017
-0.02303367494932699,-2.2211441304972928,0.5712902440741395,train,1,2017
0.3277602546448377,0.7966487673383017,0.06428959248902055,train,1,2017
1.410576496963391,2.4619988956136036,0.8901695895017192,train,1,2017
-0.1965268465107474,0.10169358347475822,-0.2291956484435846,train,1,2017
1.2909707794553864,-1.576193604107882,-0.13859655998779,train,1,2017
0.553593838521662,-1.0864306089534066,1.4271393442299893,train,1,2017
1.001380653734506,-1.0198225050040197,-1.3450950515444493,train,1,2017
1.3421105197280032,0.08803609259261708,-1.0727504822984542,train,1,2017
4.5346487006575105,-2.0829873966285106,1.236929769543774,train,1,2017
1.7290007367593656,0.7010007624594303,0.3695177671311783,train,1,2017
2.933989724340354,0.3491866939204464,-1.1984602608096036,train,1,2017
-0.34318421134181126,-0.8246377276454527,-1.4721087641605122,train,1,2017
2.376504431632992,-0.899723272427755,1.810166798376024,train,1,2017
0.17101975567989786,1.3648257423751227,-0.5992695356733013,train,1,2017
-1.2487048442762556,1.8509340397783662,-1.4177301333624721,train,1,2017
4.573184455273928,1.1557682825322348,-0.28691400304250064,train,1,2017
0.6591001926445671,0.5076735485594459,-0.25467902384275554,train,1,2017
1.847227562354161,0.5826294205211627,-0.14969078215352213,train,1,2017
1.5169067011650181,1.124578686529372,-1.3220745515663102,train,1,2017
0.30316608874795087,1.333855696524747,0.8504372421339853,train,1,2017
0.9640520361679104,0.6344526655210503,-1.2963648177396023,train,1,2017
2.3948998675926774,0.42852113856284146,-1.6759987668755374,train,1,2017
3.099196942139369,0.7243442132093996,1.1715453155544249,train,1,2017
0.3818487532452365,2.7739416054769688,0.8922738589713636,train,1,2017
-0.7686081030141576,0.919973692093476,0.8146323893307023,train,1,2017
0.2529715562078547,0.8633222212985631,-0.5609079498650692,train,1,2017
1.7331199195351645,-0.4279058940690434,0.3295754277758568,train,1,2017
-1.5753447575488642,2.0022691211809347,0.9317825102445666,train,1,2017
2.9645717673887235,-0.6770737911048109,-0.22469284111275795,train,1,2017
3.3118452112250996,-0.742780506270679,0.9196233119623323,train,1,2017
4.886909164188315,-0.7030212196680767,-0.04794428560373368,train,1,2018
-1.1196805650207207,2.8259215641532336,-0.2580227970156543,train,1,2018
0.747463490390429,1.5608744916736863,-1.1949584482377718,train,1,2018
-1.320863369927125,0.5254868077515332,0.9942564650724374,train,1,2018
-0.35359010273922753,0.3140624763780436,-1.1201083015837998,train,1,2018
0.9094661097575589,0.23272636128190724,-1.9629886490705466,train,1,2018
-0.30017287147305655,-0.3194343457829145,-0.7460102652703144,train,1,2018
3.937741226642621,-0.8412518043132177,-0.1111788926418816,train,1,2018
3.997110331494319,-2.174938706302478,-0.21438211019714376,train,1,2018
0.6811750035139491,0.3307979472023537,-1.8499433339080458,train,1,2018
1.2878802827479165,1.4675914950682467,1.0271006182815163,train,1,2018
2.3166440228964302,-0.10444696810285384,0.7568157874692828,train,1,2018
2.3624977039841335,-0.8955260141900909,1.0419501498242736,train,1,2018
-1.4196311861517696,1.7770963707755478,-0.49045003655459746,train,1,2018
2.3392494064078084,-1.2631879678292655,0.36832970348634414,train,1,2018
0.3453530609493502,0.7163957062821771,-0.04959437353998294,train,1,2018
0.5141991129251298,-1.63290997894784,-1.000409784497105,train,1,2018
1.3917145177786308,1.4243174345130913,-0.6270426575042627,train,1,2018
3.1642740117201233,-0.042530649958063556,0.16932179630796457,train,1,2018
0.40542841215571074,-0.17707896806690643,-0.36789208386295835,train,1,2018
3.2998565182837214,2.0820174157018454,-0.3262086276866254,train,1,2018
2.075095797481799,-0.07165632348060601,0.5425938451666975,train,1,2018
-0.0200734886862226,-0.19054600951776873,0.48176935693835876,train,1,2018
-3.8583563074058658,1.1659744209044436,-1.7793337508223275,train,1,2018
2.431837170518848,1.4055844286217127,0.9540902562650271,train,1,2018
1.9714155557009698,0.6304582618656116,1.4979594218016585,train,1,2018
3.5376745761983606,-0.21970471025427385,1.4768312869766365,train,1,2018
-0.08440759668398388,-0.725822428582958,0.31746306805929286,train,1,2018
-1.0132723491627562,0.8150283230341349,-0.3600089203824031,train,1,2018
0.6624744861512039,3.692303279237427,0.3668243563388094,train,1,2018
-0.8079851712230651,1.0630063084314887,1.0047013438561745,train,1,2018
1.6889739488875297,-0.09998790695841657,1.9998556192664338,train,1,2018
2.0769049058190068,-0.8674019461326496,-0.7640210126680942,train,1,2018
2.679308844786218,-1.7045353472194884,0.8293607263834937,train,1,2018
2.32803472965134,1.3875767656416826,-1.383289218594029,train,1,2018
0.21447311530898353,0.7045055718435497,-0.9481377720850283,train,1,2018
0.3314101953083413,-0.2998011807182153,2.209522040429224,train,1,2018
-0.17628289234864009,-1.7554168265778551,0.6251471927376352,train,1,2018
-1.0204968014057172,-1.3973978385739865,-0.412801241324395,train,1,2018
-0.03163022834359219,0.3963331717888228,1.615956508466244,train,1,2018
1.491546736169321,-0.31198597768895503,1.8444379025972553,train,1,2018
4.104433067904456,-0.6056464734806917,-0.8673141844434736,train,1,2018
0.47218903649992033,0.8170394078137888,0.23042254477185192,train,1,2018
0.20224035566091414,1.0676265680370522,-0.5146544439989977,train,1,2018
2.4602157368644884,-0.42088799215620487,-0.340920676270518,train,1,2018
1.2857802175478736,-0.07373533298219506,0.3254772296162805,train,1,2018
1.9250878079555307,0.481774393639656,-0.3548627250460297,train,1,2018
1.0175106692863733,1.3010696766728413,0.57736387492235,train,1,2018
-1.8481814744387528,1.1417169952437085,0.4330469421130546,train,1,2018
1.3158023015082552,0.7072725041800065,0.7132202924746159,train,1,2018
0.39279559922628615,0.6220994785637016,-0.2106975413528379,train,1,2018
-1.803837999654885,0.4118302497404737,0.04770651956896793,train,1,2018
1.0769273698471706,-1.3571768536918765,-0.4702754981787759,train,1,2018
1.092376639184785,-0.23515563273031587,-0.5389118508744539,train,1,2018
0.8412619253266598,-0.7781998031350005,-0.6208536842560952,train,1,2018
0.05108799374315018,1.1235820920143622,-1.8380652879424693,train,1,2018
1.9387348612013782,-1.0807420466602606,0.3932076344439824,train,1,2018
3.9267449988153595,4.0259924445264454,-0.27901952639831507,train,1,2019
-0.05212350439217371,-1.3006639046198856,0.26249537993331834,train,1,2019
2.518334647028544,-3.9445980471447712,-0.45460337891681407,train,1,2019
-1.0909602682010753,1.2957211505956774,-1.4970835391722621,train,1,2019
-0.4035835060011543,1.1466615892801033,0.7632236126597247,train,1,2019
4.727136095354947,1.0105121936350963,0.06680529737290593,train,1,2019
2.342783870029285,2.2998072784794426,-0.3724887765348557,train,1,2019
0.6500238194127643,0.10765384476787807,-0.730870087437812,train,1,2019
3.663866131084335,-0.037670629728159655,1.0166064600662879,train,1,2019
1.0870303010450986,3.657123259414445,0.013545064653009881,train,1,2019
0.9074362748341759,-1.277027693377861,0.898608664432631,train,1,2019
-1.7307946245855137,0.03355272943674561,-0.3230878509938225,train,1,2019
1.0115528510766603,0.030128964245748478,-0.03341823751108376,train,1,2019
1.233918913350104,2.653954192026403,-0.5793503100182773,train,1,2019
-1.3346751413224958,0.8956386953074095,-0.04419170754808079,train,1,2019
2.6645558882464635,1.6639052004957258,-1.2429916237668797,train,1,2019
2.3723398425211073,-1.722303109887446,1.1205018666674431,train,1,2019
2.0553179489927786,1.7335629175829308,-1.403644393427847,train,1,2019
0.48923569468617695,-0.261166185178541,0.28942170664420347,train,1,2019
2.3092524727386294,0.6312787509519305,-0.23074079971391007,train,1,2019
0.2572626449344204,1.900077371677784,-0.9453824314664402,train,1,2019
0.01589987856177051,-0.22981764903924506,0.27899458035994273,train,1,2019
-0.37707273038905736,0.0377240061125354,0.46867123241755243,train,1,2019
2.8745820658922345,-0.012565003048709793,-2.2904585071461776,train,1,2019
0.085853539291398,0.6185825010412993,1.024834917922723,train,1,2019
0.6777310802655407,0.3204852973615956,1.5838218872335128,train,1,2019
0.7163904665890866,1.31986633111582,-0.24532685812282312,train,1,2019
2.1513656455593932,-1.009146877811329,-0.5400181138441137,train,1,2019
0.1633344507880432,-0.16992115931600268,1.1406274722404852,train,1,2019
2.55279164135848,0.5156609982460779,-1.399035476876199,train,1,2019
2.9060355683896875,-1.337860147354895,-0.2663863636645007,train,1,2019
-0.41679026008675485,-0.2855217009827487,-0.4368872651577458,train,1,2019
0.8791644318851816,0.022787105871383176,0.05961071955115061,train,1,2019
2.3153260051808884,0.003915561187848103,-0.0030524319155086055,train,1,2019
2.442701286337356,-1.467164992612593,-0.9042021356280835,train,1,2019
-1.4725004098274674,0.08871266938495072,-0.8220293843547999,train,1,2019
1.2686241873013997,-0.9900969658351705,-0.09208568158560895,train,1,2019
4.321544194907124,0.37360883904634185,-1.8383710876692627,train,1,2019
0.5867712229254715,0.3518035252377174,0.750384902332404,train,1,2019
0.2824235844746465,-0.44676453669708976,0.7061539587839972,train,1,2019
1.2297548904950706,2.255664436768208,-0.3599573605220452,train,1,2019
1.9207456975671204,0.0022965660213416523,-0.11700652156315139,train,1,2019
1.2436724709163773,-0.15789992923990154,-1.702566810069642,train,1,2019
-1.7304459076814607,0.7042465450715496,-0.13157269413068617,train,1,2019
1.2073957732024205,0.6421800941103205,-2.778198284341993,train,1,2019
3.947078632275041,-1.3260634782653153,0.11841741863581082,train,1,2019
-0.1737478488900356,1.799298857805017,-1.3196061771871288,train,1,2019
-0.025339735352869427,-0.9583984959301943,-0.3128695239968125,train,1,2019
2.0126463056762485,-0.38866742950818206,-0.5543337370185788,train,1,2019
2.6656518528393565,-1.5678334683241442,0.7118675616113644,train,1,2019
0.4513765833486453,0.2913354607331835,1.1531632626765478,train,1,2019
-1.9289708476326135,0.6171761455309113,-0.29230459303203093,train,1,2019
-1.6527001558488166,-0.8238625788451297,-0.8809462995826313,train,1,2019
1.0714160327481181,-1.7994792127952246,-0.9715191731418864,train,1,2019
0.895275696204413,-1.329452493384294,-0.5558381233680718,train,1,2019
3.9229228404650724,-2.3478245932191535,-0.6571865270371885,train,1,2021
2.327669311588515,-0.768424497779879,-0.4532306332740475,train,1,2021
1.689816428596256,-1.9980418583783954,0.391762591456524,train,1,2021
-0.19924186496055551,0.3077265489870245,1.2906580309477285,train,1,2021
3.7228188981864903,4.076485877870543,0.6187311184307054,train,1,2021
-0.6495446092594322,-0.13543633381498413,0.3829300995885781,train,1,2021
0.3948183081080623,-0.8849145374763607,-0.7686427747166862,train,1,2021
1.8123383188496998,2.1118425990336775,-0.17100834120339464,train,1,2021
1.3210567090227845,-0.26072132489177824,-0.36172897604969095,train,1,2021
-0.9840531421291396,-2.243205400004401,0.22806024990737886,train,1,2021
-1.3799990162927096,0.9341148876071201,0.7970518258962208,train,1,2021
4.0464652851453,3.7613889120176154,0.8724375284571367,train,1,2021
1.6337777633444113,0.9307482997730928,1.000285933460525,train,1,2021
0.07139428834036994,0.340481384257056,1.2528799571934344,train,1,2021
-0.19121161602564868,3.6192558278865166,-0.4427574224409643,train,1,2021
-0.7329524126089577,-0.2183031247446168,-0.1354563707472411,train,1,2021
0.6808595300935123,-1.0713470630954136,-2.3459323649366604,train,1,2021
-0.06082474306292862,2.1113250972566098,1.0719772035032578,train,1,2021
3.2763494361582812,0.5454107270213878,-1.4932483369526302,train,1,2021
-0.9799787929179624,-1.3106450097340479,0.03578114957731045,train,1,2021
-0.34754601576557764,-1.3423167846694797,0.016508911656632312,train,1,2021
-0.48360395836106534,-1.1417829105567727,0.023189884068590995,train,1,2021
2.6931197316446203,-0.09798620948654853,-0.6221580551899569,train,1,2021
-1.2994782480773708,0.6769722086927521,-0.5444309288466896,train,1,2021
1.8829470379525806,1.600774406241935,-0.34090759263535375,train,1,2021
1.6619438541937985,0.5056743192691815,-1.1729319424713671,train,1,2021
5.147633772546079,0.1384920234117544,0.8189050677082007,train,1,2021
0.15774696144434344,-1.763472193156612,-1.906601537858847,train,1,2021
-0.4672597522489431,-1.4581377358052952,1.2789020904684534,train,1,2021
-0.33547143147819813,-1.2092059180741563,-1.069814431133826,train,1,2021
1.5360368956052721,5.051527089893245,0.09281498625876619,train,1,2021
0.5156322095183068,0.734486362673607,0.5232507906317019,train,1,2021
-1.5872283913566203,-1.3985397053471025,0.8693583291833488,train,1,2021
2.7993550881860627,0.23337502337388222,1.4672904658342367,train,1,2021
0.5212278478562452,-0.8886793943784084,-2.1541573501762734,train,1,2021
1.4964774851342346,1.4769544816967226,0.42819195278383176,train,1,2021
-0.154411766161439,-0.9097292363564439,0.38884817674227423,train,1,2021
2.5457497357997743,1.2601813609454184,1.956135111318393,train,1,2021
1.9715899337344414,2.955664575670176,-0.42398586675128996,train,1,2021
1.3316338281486875,-1.945453123729081,0.7443333056564818,train,1,2021
5.647966528485073,0.7670760283521124,0.7516913107132577,train,1,2021
0.34577042831731214,-0.8087323053721448,-0.4443862323011782,train,1,2021
0.5652860298442225,1.9310687069430479,0.43152907869252183,train,1,2021
-0.8119721374158355,1.9083073224256417,1.9199992527375058,train,1,2021
1.178089014504306,2.7393066295885404,-0.3948687602806445,train,1,2021
2.8255470536872886,0.30213788331495417,-0.41268815166870887,train,1,2021
4.346739789133026,0.6139499325438154,2.023083690381027,train,1,2021
1.3116398441531252,1.6622758138804437,-0.027576925160670514,train,1,2021
-1.7323809694930175,-0.776385360859295,-0.12509121110866725,train,1,2021
2.907952200977525,-0.7092406076429052,0.5474101280913869,train,1,2021
3.275688677874379,0.11243238498246813,0.7878812863714353,train,1,2021
0.9632720618423724,-1.3622847639757742,1.3671233257908804,train,1,2021
-1.1169106568716285,-0.5737696167737971,-0.6305362299888677,train,1,2021
2.4672673163999734,0.6399516315840884,-1.1798452319218526,train,1,2022
0.8414694624427165,-1.3738641926647281,-0.8235742828710887,train,1,2022
1.8324536388896282,-0.39366960789987565,-1.6482016923965153,train,1,2022
-0.6227610590701297,0.992987944617656,-1.5109001350538198,train,1,2022
3.9436221389136366,0.8034228544314704,1.0043404177500903,train,1,2022
1.0227992876202077,-0.42964379206261744,0.04521617339174013,train,1,2022
-2.983233979687103,0.30877511691977433,0.757210223639616,train,1,2022
0.3961554472461772,0.11986005424149271,-0.6166833425199534,train,1,2022
2.4653879331862467,0.5930581789575732,1.8006469992547127,train,1,2022
-2.334508188274181,0.41982672613942856,0.2473227424352243,train,1,2022
-3.5116686192287028,0.13897129269519307,-0.31540576071949533,train,1,2022
4.700971140873749,0.06666674500347593,0.045902845927304856,train,1,2022
0.4174404339406114,1.3454282729834206,0.3979123095469645,train,1,2022
-1.9065499157223802,0.4280860763607299,0.3831676086074213,train,1,2022
-1.3273638138841952,2.144921538523841,-2.9188391904194884,train,1,2022
-0.8352494293287825,-0.0134273331783859,-4.26848212814899,train,1,2022
1.7032246431477978,1.4384831890591958,-2.5606537503196893,train,1,2022
2.7869497801023946,0.003251073603011899,0.600108304032953,train,1,2022
0.8619788552371775,0.07870264716379397,-0.8351703083556354,train,1,2022
-0.2762472216432834,1.9401141833485132,2.688434064843149,train,1,2022
-0.8647206166127701,-1.8872615700096835,1.001936859080104,train,1,2022
2.250293237937288,1.4424316665510115,1.5200559410928254,train,1,2022
0.9549203252909084,-2.206331455932377,-0.39407422468560865,train,1,2022
2.4482283780813456,2.281248098645536,0.6821329269502198,train,1,2022
4.0960755482588205,1.4965079277975541,0.11700651086939083,train,1,2022
1.372444137971306,1.9390008677299262,-0.18269406037669625,train,1,2022
0.6900499182573429,0.8078519238786429,-0.31579707654805367,train,1,2022
-0.5422595130851772,1.9348001729166633,0.7097226541003286,train,1,2022
1.5022265423898573,1.3144636743190994,-1.0298884242712494,train,1,2022
-0.5520815980413788,-0.5567573682386732,-1.1478511202748436,train,1,2022
